登番,選手名,地力3連対,全国6走,実6_2着率,実6_3着率,実6_2_3,期待6_2_3,残し残差,補正2着率,全国6ST,当地6走,当地6_2_3
3988,古川誠之,61.8,41,4.9,29.3,34.1,28.7,4.0,6.0,0.162,2,100.0
4011,堀之内紀代子,59.7,38,13.2,21.1,34.2,28.7,4.0,11.9,0.16,1,0.0
4064,原田篤志,70.6,40,22.5,20.0,42.5,37.1,4.0,20.0,0.194,1,100.0
4335,若林将,72.0,40,20.0,22.5,42.5,37.1,4.0,18.2,0.131,2,50.0
4665,加藤啓太,34.5,31,6.5,12.9,19.4,13.4,4.0,5.6,0.188,2,0.0
4836,大谷健太,45.0,39,7.7,15.4,23.1,17.6,4.0,7.0,0.144,9,22.2
5155,内山七海,62.4,38,10.5,23.7,34.2,28.7,4.0,10.1,0.142,2,0.0
5258,仲本舜,36.4,31,3.2,16.1,19.4,13.4,4.0,3.5,0.184,1,0.0
3783,瓜生正義,60.4,32,12.5,21.9,34.4,28.7,3.9,11.3,0.142,1,0.0
3809,吉田光,40.1,36,2.8,19.4,22.2,16.6,3.9,3.3,0.204,0,
3975,小野寺智洋,54.1,37,5.4,24.3,29.7,24.2,3.9,6.0,0.145,0,
4210,松村康太,56.4,37,8.1,21.6,29.7,24.2,3.9,7.9,0.176,1,0.0
4233,亀山雅幸,62.6,38,7.9,31.6,39.5,34.0,3.9,8.9,0.205,2,50.0
4296,岡崎恭裕,67.5,23,21.7,21.7,43.5,37.1,3.9,18.5,0.147,0,
4345,西舘健,52.1,44,22.7,4.5,27.3,22.0,3.9,18.6,0.168,2,50.0
4347,魚谷香織,61.4,35,5.7,28.6,34.3,28.7,3.9,6.7,0.165,1,0.0
4961,西橋奈未,62.7,38,13.2,26.3,39.5,34.0,3.9,12.6,0.166,3,66.7
5278,田中駿兵,72.4,45,26.7,15.6,42.2,37.1,3.9,23.4,0.162,3,33.3
5300,横田海人,10.4,32,3.1,9.4,12.5,6.7,3.9,2.7,0.19,1,0.0
5316,村松将平,49.5,44,6.8,20.5,27.3,22.0,3.9,6.8,0.134,4,25.0
5374,木山大聖,17.5,70,1.4,11.4,12.9,8.1,3.9,1.5,0.165,1,0.0
5376,吉田一心,49.6,48,18.8,8.3,27.1,22.0,3.9,15.9,0.157,2,50.0
4119,泥谷一毅,57.7,26,7.7,26.9,34.6,28.7,3.8,8.1,0.2,0,
4940,白石有美,33.7,20,10.0,10.0,20.0,13.4,3.8,7.4,0.155,0,
4977,馬野耀,60.1,29,13.8,20.7,34.5,28.7,3.8,12.1,0.167,2,0.0
5019,柴田百恵,49.4,21,19.0,9.5,28.6,22.0,3.8,13.8,0.165,0,
5229,吉川晴人,53.1,48,12.5,16.7,29.2,24.2,3.8,11.3,0.16,1,0.0
3445,加藤高史,49.5,29,3.4,24.1,27.6,22.0,3.7,4.5,0.19,4,25.0
3538,菊池峰晴,37.8,17,5.9,17.6,23.5,16.6,3.7,5.3,0.247,1,100.0
4203,小倉康典,37.3,32,6.2,12.5,18.8,13.4,3.7,5.5,0.161,4,25.0
4715,村上遼,64.3,33,12.1,27.3,39.4,34.0,3.7,11.9,0.158,0,
4812,西野雄貴,74.9,31,19.4,29.0,48.4,42.8,3.7,18.0,0.17,0,
5004,河野主樹,53.4,41,4.9,24.4,29.3,24.2,3.7,5.6,0.162,1,0.0
5027,重冨勇哉,43.9,35,5.7,17.1,22.9,17.6,3.7,5.6,0.219,0,
5126,山下大輝,66.7,41,14.6,24.4,39.0,34.0,3.7,13.8,0.155,0,
3801,五反田忍,42.3,17,17.6,5.9,23.5,16.6,3.7,11.5,0.177,1,0.0
3478,嶋田貴支,50.9,33,6.1,21.2,27.3,22.0,3.6,6.2,0.208,1,0.0
3602,奥平拓也,40.6,32,6.2,15.6,21.9,16.6,3.6,5.7,0.194,3,0.0
4158,木場雄二郎,46.1,40,7.5,15.0,22.5,17.6,3.6,6.9,0.163,2,0.0
4645,上村純一,64.5,49,12.2,26.5,38.8,34.0,3.6,12.0,0.143,1,100.0
4672,守屋大地,41.4,32,9.4,12.5,21.9,16.6,3.6,7.9,0.132,0,
4887,富澤祐作,49.8,33,9.1,18.2,27.3,22.0,3.6,8.3,0.142,1,100.0
5047,國分将太郎,51.9,37,5.4,21.6,27.0,22.0,3.6,5.7,0.214,0,
5317,長尾萌加,47.5,33,9.1,18.2,27.3,22.0,3.6,8.3,0.166,0,
5348,小林甘寧,44.6,73,15.1,6.8,21.9,17.6,3.6,13.4,0.167,0,
3661,柳瀬興志,49.1,41,9.8,17.1,26.8,22.0,3.5,8.9,0.177,3,33.3
3910,松下知幸,31.3,32,3.1,12.5,15.6,10.4,3.5,3.0,0.194,0,
4346,前田健太郎,39.0,42,4.8,16.7,21.4,16.6,3.5,4.7,0.176,2,50.0
4694,高田綾,43.3,26,3.8,19.2,23.1,17.6,3.5,4.3,0.197,3,66.7
4987,島倉都,30.4,32,3.1,12.5,15.6,10.4,3.5,3.0,0.182,1,0.0
5012,加倉侑征,50.6,45,8.9,17.8,26.7,22.0,3.5,8.3,0.172,2,100.0
5086,本村大,29.7,25,8.0,8.0,16.0,10.4,3.5,6.0,0.213,0,
5310,土屋蘭,38.8,37,8.1,13.5,21.6,16.6,3.5,7.1,0.216,2,0.0
3850,小川知行,44.8,31,0.0,22.6,22.6,17.6,3.4,1.7,0.161,3,66.7
4300,加藤綾,47.2,31,6.5,16.1,22.6,17.6,3.4,6.0,0.189,1,100.0
4413,水摩敦,60.9,39,12.8,20.5,33.3,28.7,3.4,11.7,0.15,3,66.7
3202,三品隆浩,36.1,33,9.1,9.1,18.2,13.4,3.3,7.5,0.248,2,0.0
4278,藤岡俊介,71.6,36,27.8,13.9,41.7,37.1,3.3,23.6,0.147,0,
4693,松下誉士,34.8,33,0.0,18.2,18.2,13.4,3.3,1.2,0.194,0,
5018,竹下大樹,69.2,36,11.1,30.6,41.7,37.1,3.3,11.8,0.165,0,
5050,木下雄介,59.0,36,8.3,25.0,33.3,28.7,3.3,8.5,0.171,1,100.0
5337,出畑孝成,33.8,87,9.2,8.0,17.2,13.4,3.3,8.4,0.2,4,25.0
5416,龍田真白,15.4,112,6.2,5.4,11.6,7.9,3.3,5.8,0.149,0,
3385,渡邉睦広,55.3,31,9.7,19.4,29.0,24.2,3.2,9.0,0.165,2,50.0
3412,鈴木博,67.1,47,17.0,21.3,38.3,34.0,3.2,15.6,0.142,4,25.0
3439,大平誉史明,59.8,33,6.1,27.3,33.3,28.7,3.2,6.9,0.182,3,33.3
3833,中辻博訓,66.0,31,19.4,19.4,38.7,34.0,3.2,16.7,0.14,0,
3978,齊藤仁,56.2,42,9.5,19.0,28.6,24.2,3.2,9.0,0.2,1,0.0
4797,中山将,66.1,47,14.9,23.4,38.3,34.0,3.2,14.0,0.167,2,0.0
5240,高橋龍治,42.6,41,7.3,14.6,22.0,17.6,3.2,6.7,0.171,1,100.0
5253,藤井太雅,20.6,40,2.5,10.0,12.5,8.1,3.2,2.3,0.275,1,0.0
5360,高木茉白,21.3,49,4.1,8.2,12.2,8.1,3.2,3.5,0.166,10,30.0
3546,中里昌志,41.6,23,0.0,21.7,21.7,16.6,3.1,1.8,0.153,1,0.0
3701,大西隆洋,29.0,26,3.8,11.5,15.4,10.4,3.1,3.4,0.135,0,
3935,岩津徹郎,49.7,38,7.9,18.4,26.3,22.0,3.1,7.5,0.193,1,0.0
3992,関口智久,50.0,34,8.8,17.6,26.5,22.0,3.1,8.1,0.136,8,12.5
4102,益田啓司,65.6,50,14.0,24.0,38.0,34.0,3.1,13.4,0.165,2,0.0
4261,岡祐臣,60.3,49,14.3,18.4,32.7,28.7,3.1,13.0,0.174,0,
4367,山口修路,39.5,28,3.6,17.9,21.4,16.6,3.1,3.9,0.244,2,0.0
4625,渡邊裕貴,42.1,33,12.1,9.1,21.2,16.6,3.1,9.8,0.172,0,
4782,浜崎準也,37.7,23,0.0,21.7,21.7,16.6,3.1,1.8,0.249,1,0.0
4863,三浦裕貴,40.4,33,3.0,18.2,21.2,16.6,3.1,3.5,0.161,5,20.0
5008,羽野諒,40.0,28,3.6,17.9,21.4,16.6,3.1,3.9,0.147,1,0.0
5352,西岡蒼志,44.8,46,6.5,15.2,21.7,17.6,3.1,6.2,0.188,0,
3621,天野晶夫,56.2,24,8.3,20.8,29.2,24.2,3.0,8.0,0.205,0,
4094,中島真二,42.6,27,3.7,18.5,22.2,17.6,3.0,4.2,0.211,0,
4172,森定晃史,63.4,42,11.9,26.2,38.1,34.0,3.0,11.8,0.206,1,100.0
4400,加藤奈月,35.6,34,2.9,14.7,17.6,13.4,3.0,3.3,0.195,0,
4449,中嶋達也,33.8,34,14.7,2.9,17.6,13.4,3.0,11.4,0.189,1,0.0
4648,木村亮太,47.2,27,3.7,18.5,22.2,17.6,3.0,4.2,0.155,1,100.0
4731,間野兼礼,45.8,27,7.4,14.8,22.2,17.6,3.0,6.6,0.151,0,
5067,山田真聖,46.5,27,3.7,18.5,22.2,17.6,3.0,4.2,0.182,0,
5361,植竹玲奈,13.8,51,2.0,9.8,11.8,7.9,3.0,2.1,0.207,0,
4082,濱崎誠,54.3,39,12.8,15.4,28.2,24.2,2.9,11.3,0.208,1,0.0
4264,長尾章平,67.2,34,20.6,17.6,38.2,34.0,2.9,17.8,0.195,1,100.0
4423,坂口貴彦,52.8,39,5.1,23.1,28.2,24.2,2.9,5.8,0.188,0,
4441,末永由楽,62.4,43,4.7,27.9,32.6,28.7,2.9,5.7,0.145,1,100.0
4720,西澤日花里,37.0,28,0.0,17.9,17.9,13.4,2.9,1.4,0.207,1,0.0
4760,山崎郡,69.6,39,17.9,23.1,41.0,37.1,2.9,16.7,0.137,3,33.3
4835,橋本明,47.1,37,2.7,18.9,21.6,17.6,2.9,3.4,0.166,1,0.0
5276,大島隆乃介,45.5,32,3.1,18.8,21.9,17.6,2.9,3.8,0.173,2,0.0
4097,貫地谷直人,28.3,27,3.7,11.1,14.8,10.4,2.8,3.3,0.238,0,
4428,有賀達也,59.2,40,22.5,10.0,32.5,28.7,2.8,18.8,0.136,6,50.0
4642,松尾夏海,68.5,29,10.3,31.0,41.4,37.1,2.8,11.4,0.154,1,100.0
4890,石川諒,58.1,40,7.5,25.0,32.5,28.7,2.8,7.9,0.128,0,
5114,小林孝彰,56.1,54,3.7,24.1,27.8,24.2,2.8,4.5,0.185,0,
5338,香月大輝,33.0,53,3.8,13.2,17.0,13.4,2.8,3.8,0.174,1,0.0
5408,中山鷹輔,5.7,59,0.0,6.8,6.8,3.3,2.8,0.2,0.209,0,
5456,今村天次朗,6.7,59,1.7,5.1,6.8,3.3,2.8,1.6,0.141,0,
3685,荒井輝年,55.8,32,6.2,21.9,28.1,24.2,2.7,6.7,0.181,4,50.0
4256,渡辺浩司,74.1,43,18.6,27.9,46.5,42.8,2.7,17.7,0.146,0,
4465,大西賢,39.2,29,6.9,13.8,20.7,16.6,2.7,6.1,0.242,0,
5000,岡本翔太郎,42.1,34,5.9,14.7,20.6,16.6,2.7,5.5,0.134,0,
5216,長谷川晴哉,59.7,37,8.1,24.3,32.4,28.7,2.7,8.3,0.178,3,0.0
4818,伏見俊介,27.4,34,11.8,2.9,14.7,10.9,2.7,9.3,0.153,0,
3282,池本輝明,38.1,24,0.0,20.8,20.8,16.6,2.6,1.8,0.258,0,
4110,小澤和也,39.5,24,4.2,16.7,20.8,16.6,2.6,4.3,0.2,5,20.0
4521,小池公生,50.4,35,5.7,20.0,25.7,22.0,2.6,6.0,0.245,1,100.0
4574,東潤樹,50.2,35,8.6,17.1,25.7,22.0,2.6,8.0,0.187,0,
4856,豊田健士郎,69.1,47,12.8,27.7,40.4,37.1,2.6,12.9,0.147,2,50.0
4900,中田夕貴,51.3,35,8.6,17.1,25.7,22.0,2.6,8.0,0.214,7,28.6
4933,板橋侑我,59.8,34,8.8,23.5,32.4,28.7,2.6,8.8,0.171,1,0.0
4939,宮之原輝紀,69.3,47,21.3,19.1,40.4,37.1,2.6,19.4,0.138,0,
5032,谷口知優,49.8,35,5.7,20.0,25.7,22.0,2.6,6.0,0.175,1,100.0
5236,小宮涼雅,38.0,55,1.8,18.2,20.0,16.6,2.6,2.4,0.194,0,
5312,川辺郭人,22.2,34,0.0,11.8,11.8,8.1,2.6,0.5,0.156,0,
3448,高山秀雄,40.8,19,5.3,15.8,21.1,16.6,2.5,5.0,0.194,1,0.0
3527,中嶋誠一郎,50.2,31,9.7,16.1,25.8,22.0,2.5,8.7,0.188,0,
3645,淺田千亜希,46.2,18,11.1,11.1,22.2,17.6,2.5,8.4,0.154,0,
4410,井上大輔,45.5,28,10.7,10.7,21.4,17.6,2.5,8.8,0.163,3,0.0
4537,渡邉和将,70.3,37,8.1,32.4,40.5,37.1,2.5,9.6,0.167,0,
4704,河野大,62.4,47,14.9,17.0,31.9,28.7,2.5,13.4,0.134,2,100.0
5167,小川竜太朗,49.3,27,3.7,22.2,25.9,22.0,2.5,4.7,0.137,7,28.6
5175,島崎丈一朗,42.5,18,0.0,22.2,22.2,17.6,2.5,2.4,0.179,1,0.0
4168,石野貴之,60.9,31,6.5,25.8,32.3,28.7,2.4,7.2,0.174,1,100.0
4463,三苫晃幸,61.5,31,9.7,22.6,32.3,28.7,2.4,9.4,0.187,0,
4530,小野生奈,69.1,32,18.8,21.9,40.6,37.1,2.4,17.1,0.174,0,
4983,前田篤哉,66.8,43,16.3,20.9,37.2,34.0,2.4,15.0,0.158,1,0.0
5005,石田貴洋,65.6,32,15.6,21.9,37.5,34.0,2.4,14.3,0.158,2,50.0
5217,藤原碧生,62.4,44,13.6,18.2,31.8,28.7,2.4,12.4,0.202,0,
5108,柴田愛梨,12.7,16,6.2,6.2,12.5,7.9,2.4,4.4,0.271,1,0.0
5081,篠原飛翔,59.1,28,14.3,17.9,32.1,28.7,2.3,12.4,0.16,0,
3637,齋藤和政,35.2,30,3.3,13.3,16.7,13.4,2.2,3.6,0.216,2,50.0
3748,小黒竜吾,36.5,30,6.7,10.0,16.7,13.4,2.2,5.8,0.173,3,0.0
3929,杢野誓良,39.6,30,6.7,13.3,20.0,16.6,2.2,6.0,0.159,0,
4017,向井美鈴,52.5,40,2.5,22.5,25.0,22.0,2.2,3.6,0.223,2,50.0
4230,濱崎直矢,62.9,35,11.4,25.7,37.1,34.0,2.2,11.4,0.16,3,66.7
4327,加藤翔,37.6,30,6.7,13.3,20.0,16.6,2.2,6.0,0.207,1,0.0
4418,茅原悠紀,73.9,37,16.2,29.7,45.9,42.8,2.2,15.9,0.137,1,100.0
4467,渡邉俊介,65.2,35,20.0,17.1,37.1,34.0,2.2,17.4,0.172,2,0.0
5351,齊藤廉,41.1,46,4.3,15.2,19.6,16.6,2.2,4.4,0.165,0,
5377,鳥居塚嶺王,37.6,62,4.8,14.5,19.4,16.6,2.2,4.8,0.155,7,14.3
5379,廣部大明,16.8,66,1.5,9.1,10.6,7.9,2.2,1.7,0.174,0,
5401,谷海夏人,11.1,97,3.1,6.2,9.3,6.7,2.2,2.9,0.213,0,
5404,内田壮,9.9,142,2.1,7.0,9.2,6.7,2.2,2.1,0.207,0,
5466,成田華音,6.2,48,2.1,4.2,6.2,3.3,2.2,1.8,0.189,14,7.1
3880,浅見宗孝,42.7,34,2.9,17.6,20.6,17.6,2.1,3.6,0.194,5,0.0
3968,茶谷信次,58.1,38,5.3,26.3,31.6,28.7,2.1,6.3,0.221,2,0.0
4014,片岡恵里,54.6,33,9.1,18.2,27.3,24.2,2.1,8.6,0.179,0,
4227,安達裕樹,55.0,33,3.0,24.2,27.3,24.2,2.1,4.4,0.165,0,
4387,平山智加,68.0,35,5.7,34.3,40.0,37.1,2.1,8.0,0.15,2,50.0
4396,大田直弥,48.0,36,2.8,22.2,25.0,22.0,2.1,3.9,0.238,0,
4936,戸敷晃美,60.4,38,13.2,18.4,31.6,28.7,2.1,11.9,0.187,1,0.0
5132,中野希一,71.9,40,20.0,20.0,40.0,37.1,2.1,18.2,0.132,7,28.6
5182,宮崎安奈,43.3,34,5.9,14.7,20.6,17.6,2.1,5.7,0.139,3,0.0
5183,中野孝二,46.6,39,7.7,12.8,20.5,17.6,2.1,7.0,0.174,2,0.0
4569,中澤宏奈,44.4,34,8.8,11.8,20.6,17.6,2.1,7.7,0.184,2,0.0
3630,黒田誠司,26.5,21,4.8,9.5,14.3,10.9,2.0,4.3,0.168,2,50.0
3945,橋口真樹,34.7,24,8.3,8.3,16.7,13.4,2.0,6.7,0.198,2,0.0
4113,木村浩士,46.0,29,10.3,10.3,20.7,17.6,2.0,8.6,0.169,0,
4124,池田雄一,63.0,38,2.6,34.2,36.8,34.0,2.0,5.1,0.179,1,0.0
4259,真庭明志,57.3,37,2.7,24.3,27.0,24.2,2.0,4.1,0.186,0,
4270,岸本雄貴,42.7,29,13.8,6.9,20.7,17.6,2.0,10.9,0.187,1,100.0
4276,鈴木勝博,56.0,37,13.5,13.5,27.0,24.2,2.0,11.8,0.154,2,50.0
4357,田中和也,69.6,30,13.3,26.7,40.0,37.1,2.0,13.4,0.176,0,
4417,服部剛,46.9,24,8.3,12.5,20.8,17.6,2.0,7.1,0.221,2,50.0
4565,西村豪洋,32.4,38,5.3,7.9,13.2,10.4,2.0,4.5,0.202,1,0.0
4635,峰重力也,49.5,32,6.2,18.8,25.0,22.0,2.0,6.4,0.111,1,0.0
4852,川原祐明,74.3,44,9.1,36.4,45.5,42.8,2.0,10.7,0.166,1,100.0
4925,森悠稀,57.2,37,8.1,18.9,27.0,24.2,2.0,7.9,0.145,1,100.0
5150,坂本雄紀,64.7,38,10.5,26.3,36.8,34.0,2.0,10.8,0.144,1,0.0
5170,佐藤太亮,47.7,32,6.2,18.8,25.0,22.0,2.0,6.4,0.17,2,0.0
5289,佃來紀,56.1,37,13.5,13.5,27.0,24.2,2.0,11.8,0.168,0,
5331,佐藤永梧,39.3,36,8.3,11.1,19.4,16.6,2.0,7.2,0.162,1,0.0
5400,高村諒,7.2,108,0.9,4.6,5.6,3.3,2.0,0.9,0.167,0,
3857,阿波勝哉,41.1,68,10.3,8.8,19.1,16.6,2.0,9.3,0.195,1,0.0
4660,宇田川信一,32.9,24,4.2,12.5,16.7,13.4,2.0,4.1,0.184,0,
3629,浅見昌克,59.6,22,0.0,31.8,31.8,28.7,1.9,3.6,0.189,1,100.0
3826,村田修次,65.3,27,14.8,22.2,37.0,34.0,1.9,13.6,0.173,1,100.0
4197,渥美卓郎,29.0,22,0.0,13.6,13.6,10.4,1.9,1.1,0.182,1,0.0
4201,佐竹友樹,34.2,31,6.5,9.7,16.1,13.4,1.9,5.6,0.172,4,0.0
4425,大井清貴,48.4,28,0.0,25.0,25.0,22.0,1.9,2.3,0.176,0,
4779,伊倉光,49.1,28,10.7,14.3,25.0,22.0,1.9,9.3,0.189,2,0.0
4854,大橋由珠,39.7,20,10.0,10.0,20.0,16.6,1.9,7.7,0.142,1,0.0
4905,土井祥伍,36.6,31,3.2,12.9,16.1,13.4,1.9,3.5,0.223,0,
5091,為本智也,62.8,27,7.4,29.6,37.0,34.0,1.9,8.8,0.14,0,
5129,山口真喜子,56.2,41,12.2,14.6,26.8,24.2,1.9,10.9,0.169,0,
5409,宮本琉正,7.5,130,1.5,3.8,5.4,3.3,1.9,1.5,0.16,0,
3435,寺田千恵,61.2,32,3.1,28.1,31.2,28.7,1.8,5.0,0.166,2,100.0
4036,金田諭,67.6,43,9.3,30.2,39.5,37.1,1.8,10.4,0.15,1,100.0
4213,重富伸也,34.8,71,9.9,5.6,15.5,13.4,1.8,8.8,0.157,0,
4251,川崎誠志,41.3,42,2.4,16.7,19.0,16.6,1.8,3.0,0.228,0,
4260,中越博紀,54.2,45,13.3,13.3,26.7,24.2,1.8,11.9,0.179,0,
4374,永田義紘,41.0,31,6.5,12.9,19.4,16.6,1.8,5.9,0.176,1,100.0
4549,小林文彦,58.4,32,6.2,25.0,31.2,28.7,1.8,7.1,0.211,2,50.0
4583,古田祐貴,52.5,45,2.2,22.2,24.4,22.0,1.8,3.3,0.174,1,0.0
4861,田中宏樹,52.0,45,6.7,17.8,24.4,22.0,1.8,6.6,0.192,1,100.0
5002,上田健太,59.3,45,4.4,26.7,31.1,28.7,1.8,5.6,0.158,3,33.3
5130,上野拓馬,42.6,40,2.5,17.5,20.0,17.6,1.8,3.2,0.172,0,
5264,登みひ果,46.9,40,2.5,17.5,20.0,17.6,1.8,3.2,0.172,4,0.0
3381,滝沢芳行,48.0,20,15.0,10.0,25.0,22.0,1.7,11.4,0.142,1,0.0
3771,折下寛法,54.2,26,3.8,23.1,26.9,24.2,1.7,5.2,0.171,2,50.0
3797,岩井繁,31.0,31,0.0,12.9,12.9,10.4,1.7,0.9,0.2,1,0.0
3804,中渡修作,46.5,35,8.6,11.4,20.0,17.6,1.7,7.6,0.19,2,0.0
3873,別府昌樹,43.8,61,9.8,9.8,19.7,17.6,1.7,8.9,0.225,1,100.0
3940,飯山泰,64.6,44,13.6,22.7,36.4,34.0,1.7,13.1,0.151,4,0.0
3993,永井聖美,52.2,20,0.0,25.0,25.0,22.0,1.7,2.8,0.161,0,
4020,川上清人,32.0,39,7.7,5.1,12.8,10.4,1.7,6.3,0.202,0,
4146,柳橋宏紀,50.0,41,9.8,14.6,24.4,22.0,1.7,8.9,0.161,0,
4562,阪本勇介,35.9,38,5.3,10.5,15.8,13.4,1.7,4.9,0.212,2,50.0
4651,佐藤大騎,26.2,30,3.3,10.0,13.3,10.9,1.7,3.4,0.175,3,0.0
4828,松山将吾,65.7,44,9.1,27.3,36.4,34.0,1.7,9.7,0.192,0,
4899,占部一真,35.3,25,4.0,12.0,16.0,13.4,1.7,4.0,0.141,2,0.0
4904,松本一毅,50.0,41,9.8,14.6,24.4,22.0,1.7,8.9,0.163,1,100.0
5165,小林愛実,43.6,35,5.7,14.3,20.0,17.6,1.7,5.6,0.185,3,0.0
5209,小野京平,26.3,30,6.7,6.7,13.3,10.9,1.7,5.7,0.203,0,
5295,田上凜,34.1,58,8.6,6.9,15.5,13.4,1.7,7.7,0.172,5,0.0
3814,金子貴志,43.3,30,3.3,16.7,20.0,17.6,1.6,3.9,0.202,1,0.0
3997,北村征嗣,67.5,33,9.1,27.3,36.4,34.0,1.6,9.8,0.169,0,
4118,宇佐見淳,64.8,47,8.5,27.7,36.2,34.0,1.6,9.2,0.159,6,33.3
4144,石塚久也,64.5,33,6.1,30.3,36.4,34.0,1.6,7.7,0.194,3,33.3
4180,上野秀和,53.2,34,2.9,23.5,26.5,24.2,1.6,4.3,0.167,0,
4245,高橋直哉,38.9,37,5.4,13.5,18.9,16.6,1.6,5.2,0.186,2,0.0
4359,横川聖志,51.6,37,8.1,16.2,24.3,22.0,1.6,7.7,0.155,0,
4364,池永太,63.9,33,18.2,18.2,36.4,34.0,1.6,16.0,0.156,2,50.0
4372,原田佑実,58.5,29,6.9,24.1,31.0,28.7,1.6,7.6,0.162,0,
4675,井手良太,54.1,30,16.7,10.0,26.7,24.2,1.6,13.6,0.12,3,33.3
5066,鈴木孝明,67.9,33,9.1,30.3,39.4,37.1,1.6,10.4,0.171,3,33.3
5237,永松良教,42.3,37,0.0,18.9,18.9,16.6,1.6,1.3,0.179,2,0.0
5249,三木晴斗,50.0,37,10.8,13.5,24.3,22.0,1.6,9.6,0.172,0,
3548,室田泰史,54.9,38,7.9,18.4,26.3,24.2,1.5,7.8,0.146,2,50.0
3837,秋山広一,64.5,36,19.4,16.7,36.1,34.0,1.5,17.1,0.196,0,
4015,前野竜一,59.4,49,8.2,22.4,30.6,28.7,1.5,8.3,0.166,0,
4059,入澤友治,49.8,33,12.1,12.1,24.2,22.0,1.5,10.4,0.178,3,0.0
4442,松竹大輔,51.9,33,3.0,21.2,24.2,22.0,1.5,4.1,0.189,1,0.0
4458,抹香雄三,50.0,33,6.1,18.2,24.2,22.0,1.5,6.2,0.147,0,
4638,小林遼太,49.8,33,9.1,15.2,24.2,22.0,1.5,8.3,0.218,2,50.0
4896,花本剛,35.9,32,0.0,15.6,15.6,13.4,1.5,1.3,0.207,0,
5045,平川香織,66.7,36,2.8,33.3,36.1,34.0,1.5,5.3,0.206,4,50.0
5143,常盤海心,34.5,32,3.1,12.5,15.6,13.4,1.5,3.4,0.219,0,
5177,松井貫太,37.4,32,3.1,12.5,15.6,13.4,1.5,3.4,0.214,1,100.0
5308,藤森拓海,35.5,32,6.2,9.4,15.6,13.4,1.5,5.5,0.179,2,0.0
5399,長野未来,4.8,121,0.0,5.0,5.0,3.3,1.5,0.1,0.229,16,0.0
5419,櫻井隼,8.2,131,0.8,7.6,8.4,6.7,1.5,0.9,0.24,17,0.0
3340,池田雷太,31.5,32,3.1,9.4,12.5,10.4,1.4,3.0,0.197,0,
3444,香月大介,20.5,19,5.3,5.3,10.5,8.1,1.4,3.7,0.196,0,
4035,杉江浩明,31.5,32,3.1,9.4,12.5,10.4,1.4,3.0,0.174,2,0.0
4041,小林基樹,34.9,19,0.0,15.8,15.8,13.4,1.4,1.8,0.237,0,
4901,出口舞有子,47.0,20,0.0,20.0,20.0,17.6,1.4,2.2,0.152,2,0.0
5169,堀本翔太,22.0,19,5.3,5.3,10.5,8.1,1.4,3.7,0.181,1,0.0
5223,森清友翔,43.6,41,4.9,14.6,19.5,17.6,1.4,5.0,0.176,1,100.0
5417,小柳勝希,23.5,96,3.1,9.4,12.5,10.9,1.4,3.2,0.199,0,
4729,佐藤謙史朗,33.3,19,15.8,0.0,15.8,13.4,1.4,10.6,0.203,0,
3370,坪内実,30.0,24,8.3,4.2,12.5,10.4,1.3,6.2,0.23,1,0.0
3590,濱野谷憲吾,65.6,39,10.3,25.6,35.9,34.0,1.3,10.6,0.167,1,0.0
3692,竹腰正樹,45.6,36,0.0,19.4,19.4,17.6,1.3,1.5,0.172,1,0.0
3950,石川哲秀,33.5,26,11.5,3.8,15.4,13.4,1.3,8.8,0.187,2,0.0
3952,中澤和志,69.3,36,11.1,27.8,38.9,37.1,1.3,11.8,0.141,6,16.7
4892,柴田直哉,46.9,36,5.6,13.9,19.4,17.6,1.3,5.4,0.216,1,100.0
4898,菊地敬介,40.6,49,6.1,12.2,18.4,16.6,1.3,5.8,0.167,3,0.0
5016,宮田龍馬,69.1,49,8.2,30.6,38.8,37.1,1.3,9.4,0.164,2,50.0
5152,丸山祐也,27.1,23,0.0,13.0,13.0,10.9,1.3,1.4,0.259,1,100.0
5226,藤田俊祐,58.2,26,7.7,23.1,30.8,28.7,1.3,8.1,0.195,1,0.0
5241,門田栞,46.7,36,8.3,11.1,19.4,17.6,1.3,7.4,0.169,0,
3519,冨田秀幸,35.2,33,0.0,15.2,15.2,13.4,1.2,1.2,0.21,2,50.0
3566,川添英正,48.2,25,4.0,20.0,24.0,22.0,1.2,5.0,0.248,1,0.0
3696,白井友晴,47.0,31,0.0,19.4,19.4,17.6,1.2,1.7,0.185,4,0.0
3773,津留浩一郎,38.5,27,0.0,18.5,18.5,16.6,1.2,1.6,0.169,0,
3989,熊本英一,32.6,33,6.1,9.1,15.2,13.4,1.2,5.4,0.265,0,
4019,笠原亮,65.8,42,14.3,21.4,35.7,34.0,1.2,13.5,0.196,2,100.0
4232,笠雅雄,45.8,31,6.5,12.9,19.4,17.6,1.2,6.0,0.197,0,
4236,松村敏,81.2,35,17.1,34.3,51.4,49.7,1.2,16.7,0.099,2,50.0
4293,鈴木智啓,46.8,47,4.3,14.9,19.1,17.6,1.2,4.5,0.176,2,0.0
4348,宮崎奨,60.7,43,9.3,20.9,30.2,28.7,1.2,9.2,0.186,1,100.0
4462,夏山亮平,50.3,25,4.0,20.0,24.0,22.0,1.2,5.0,0.182,1,0.0
4769,馬場剛,64.7,42,4.8,31.0,35.7,34.0,1.2,6.5,0.117,2,100.0
